plant_id,name,type,latitude,longitude,nearest_river_node_id,snap_distance_m
WTW_way_806644124,Unnamed Facility (806644124),water_works,51.2178633,-0.7862892,NODE_485241.340000_147441.990000,439.97
WTW_way_807671761,Unnamed Facility (807671761),wastewater_plant,54.293239,-1.7960443,NODE_413244.210000_488596.700000,137.15
WTW_way_808366929,Kearby Waste Water Treatment Works,wastewater_plant,53.9161257,-1.5015572,NODE_432938.430000_446675.340000,143.88
WTW_way_808593143,Beckingham STW,wastewater_plant,53.077076,-0.6936568,NODE_487343.680000_353891.940000,345.48
WTW_way_810074640,Unnamed Facility (810074640),water_works,57.5541122,-2.9633873,NODE_342614.900000_851854.890000,201.8
WTW_way_810111453,Unnamed Facility (810111453),wastewater_plant,55.4314007,-4.6944409,NODE_229573.080000_618620.420000,53.27
WTW_way_812606942,Lyonshall Wastewater Treatment Works,wastewater_plant,52.1958735,-2.9648481,NODE_334254.120000_255753.520000,108.45
WTW_way_813597207,Ffostrasol Sewage Works,wastewater_plant,52.1008774,-4.3744936,NODE_237776.470000_247572.550000,366.42
WTW_way_813621614,Chorleywood Pumping Station,water_works,51.6687081,-0.5033447,NODE_503473.820000_197981.360000,290.6
WTW_way_814077035,Whittingham STW,wastewater_plant,55.4024631,-1.8895958,NODE_407323.740000_612304.620000,335.39
WTW_way_814319274,Unnamed Facility (814319274),wastewater_plant,57.3402979,-3.5405488,NODE_307306.210000_829027.910000,232.54
WTW_way_819721300,Great Ponton STW,wastewater_plant,52.8649171,-0.6188404,NODE_492904.470000_330423.490000,250.43
WTW_way_819975181,Unnamed Facility (819975181),wastewater_plant,54.7273146,-1.9333041,NODE_404731.800000_537148.910000,404.53
WTW_way_820147028,Unnamed Facility (820147028),water_works,52.9014434,0.8856918,NODE_594124.630000_337460.480000,220.94
WTW_way_820394311,Sewage Treatment Plant,wastewater_plant,51.0900327,-0.1169567,NODE_532015.090000_133676.390000,315.52
WTW_way_820494414,Pentrefelin STW,wastewater_plant,52.8119272,-3.2498431,NODE_315962.950000_324177.740000,388.52
WTW_way_822652229,Hungerford WwTW,wastewater_plant,51.4113195,-1.4932743,NODE_435306.110000_168251.940000,102.04
WTW_way_823157529,Fovant WwTW,wastewater_plant,51.0701497,-2.0021199,NODE_399914.100000_130408.770000,318.7
WTW_way_823605362,Unnamed Facility (823605362),water_works,54.229273,-2.2017074,NODE_387097.550000_481404.230000,191.37
WTW_way_824380470,Darenth water treatment works,water_works,51.4250462,0.2331474,NODE_555508.830000_171534.350000,420.44
WTW_way_827400777,Unnamed Facility (827400777),wastewater_plant,51.6813894,-3.5509496,NODE_292850.170000_199320.460000,113.76
WTW_way_828196077,Ramsbury STW,wastewater_plant,51.4443746,-1.5868404,NODE_428681.310000_171559.790000,263.88
WTW_way_834823447,Unnamed Facility (834823447),water_works,54.3269113,-2.5460984,NODE_364891.790000_492486.320000,310.85
WTW_way_835055056,Otley STW,wastewater_plant,52.1462859,1.2226853,NODE_620232.710000_254692.810000,357.82
WTW_way_835433919,Unnamed Facility (835433919),wastewater_plant,51.0163673,-3.8231682,NODE_272251.950000_125422.530000,273.12
WTW_way_835811304,Barlby (Selby) Settled sewage discharge,wastewater_plant,53.8135838,-1.0500804,NODE_462645.480000_435390.340000,281.23
WTW_way_836043034,Llangybi (Lampeter) WwTW,wastewater_plant,52.1576233,-4.0400445,NODE_260567.430000_253072.150000,76.07
WTW_way_836166297,Unnamed Facility (836166297),wastewater_plant,55.8160674,-6.1685747,NODE_139260.100000_666083.730000,331.03
WTW_way_839368086,Knighton STW,wastewater_plant,52.3444065,-3.0297227,NODE_330091.540000_272741.600000,452.29
WTW_way_839461326,Unnamed Facility (839461326),water_works,52.0750126,-1.3320497,NODE_445613.440000_241848.590000,335.98
WTW_way_840848293,Unnamed Facility (840848293),wastewater_plant,54.5142269,-3.1620661,NODE_324806.480000_513797.570000,70.42
WTW_way_840972024,Unnamed Facility (840972024),wastewater_plant,50.8659973,-4.206548,NODE_244434.250000_109626.930000,397.62
WTW_way_842839399,Unnamed Facility (842839399),wastewater_plant,57.5232264,-2.1179984,NODE_393079.460000_848157.730000,57.27
WTW_way_843493134,Middleton STW (Norfolk),wastewater_plant,52.6999134,0.4812499,NODE_567926.650000_314064.900000,247.71
WTW_way_844105328,Tetbury Sewage Treatment Works,wastewater_plant,51.6323139,-2.1535554,NODE_389314.170000_192814.580000,246.29
WTW_way_844307287,Cosford (STW),wastewater_plant,52.6389449,-2.3247456,NODE_378051.500000_304621.500000,69.7
WTW_way_844722713,Unnamed Facility (844722713),wastewater_plant,57.5338941,-3.9296561,NODE_284343.570000_851038.800000,239.94
WTW_way_845075224,Unnamed Facility (845075224),water_works,52.865717,-3.0675443,NODE_328337.030000_330199.750000,173.11
WTW_way_845719187,Lampeter WwTW,wastewater_plant,52.1081076,-4.0813999,NODE_257295.610000_247253.310000,413.35
WTW_way_845788069,Unnamed Facility (845788069),water_works,53.0926293,-2.3145421,NODE_378884.230000_355083.490000,148.83
WTW_way_847453193,Graincliffe,wastewater_plant,53.8737236,-1.5323621,NODE_431275.100000_442157.010000,444.23
WTW_way_847453196,Eccup/Wtw STW,wastewater_plant,53.8740668,-1.5305007,NODE_431275.100000_442157.010000,316.32
WTW_way_849041835,Haxby Walbutts Waste Water Treatment Works,wastewater_plant,54.0475344,-1.0136635,NODE_464734.350000_462125.470000,396.0
WTW_way_849092407,Unnamed Facility (849092407),wastewater_plant,50.7762042,-3.718711,NODE_278456.530000_98840.400000,461.52
WTW_way_849890483,Unnamed Facility (849890483),wastewater_plant,51.031315,0.5801483,NODE_581140.830000_129251.030000,336.27
WTW_way_850580711,Unnamed Facility (850580711),wastewater_plant,50.094216,-5.3205389,NODE_162591.360000_26881.290000,34.05
WTW_way_851962296,Unnamed Facility (851962296),wastewater_plant,57.6243733,-3.1054713,NODE_334027.280000_859488.880000,432.05
WTW_way_851962298,Unnamed Facility (851962298),wastewater_plant,57.6244672,-3.1051649,NODE_334277.440000_860305.830000,420.69
WTW_way_851962299,Unnamed Facility (851962299),wastewater_plant,57.6245107,-3.1053708,NODE_334277.440000_860305.830000,421.79
WTW_way_851962300,Unnamed Facility (851962300),wastewater_plant,57.6255421,-3.1049381,NODE_334277.440000_860305.830000,309.23
WTW_way_851962302,Unnamed Facility (851962302),wastewater_plant,57.6248131,-3.1058055,NODE_334277.440000_860305.830000,405.52
WTW_way_851962303,Unnamed Facility (851962303),wastewater_plant,57.6254784,-3.105824,NODE_334277.440000_860305.830000,346.14
WTW_way_851962304,Unnamed Facility (851962304),wastewater_plant,57.625319,-3.1051397,NODE_334277.440000_860305.830000,336.66
WTW_way_851962305,Unnamed Facility (851962305),wastewater_plant,57.6256275,-3.1054828,NODE_334277.440000_860305.830000,320.42
WTW_way_851962306,Unnamed Facility (851962306),wastewater_plant,57.6246517,-3.1052652,NODE_334277.440000_860305.830000,404.95
WTW_way_851962307,Unnamed Facility (851962307),wastewater_plant,57.6252139,-3.1056032,NODE_334277.440000_860305.830000,361.69
WTW_way_851962308,Unnamed Facility (851962308),wastewater_plant,57.624718,-3.1058731,NODE_334277.440000_860305.830000,416.63
WTW_way_851962310,Unnamed Facility (851962310),wastewater_plant,57.6256281,-3.1051884,NODE_334277.440000_860305.830000,309.74
WTW_way_853219268,Unnamed Facility (853219268),wastewater_plant,54.3524119,-3.4075285,NODE_308228.520000_496277.920000,418.34
WTW_way_853548587,Unnamed Facility (853548587),wastewater_plant,56.2872678,-3.3948127,NODE_313998.210000_711600.950000,309.61
WTW_way_855826812,Codford Water Treatment Works,wastewater_plant,51.1601294,-2.0688897,NODE_394905.450000_139971.650000,394.76
WTW_way_856488767,Hillsmoor Sewage Works,wastewater_plant,51.0385426,-3.3039939,NODE_309043.400000_127379.660000,372.09
WTW_way_857285478,Wangford STW,wastewater_plant,52.3513814,1.6174317,NODE_646539.090000_278680.290000,111.5
WTW_way_857493093,Measham (STW),wastewater_plant,52.707503,-1.5375763,NODE_431102.790000_312281.750000,238.41
WTW_way_857493105,Unnamed Facility (857493105),wastewater_plant,52.8438758,-1.2865809,NODE_448102.690000_328048.420000,440.41
WTW_way_858572680,Unnamed Facility (858572680),wastewater_plant,53.1393372,-0.3871051,NODE_508227.250000_361431.620000,238.91
WTW_way_858632757,Unnamed Facility (858632757),wastewater_plant,50.909598,-0.069247,NODE_536139.900000_113648.900000,473.27
WTW_way_859390166,Crake Valley WwTW,wastewater_plant,54.2360379,-3.0553134,NODE_331518.200000_482743.720000,206.7
WTW_way_859457283,Unnamed Facility (859457283),wastewater_plant,54.2516567,-3.0638265,NODE_330901.610000_484248.960000,294.09
WTW_way_859822712,Chew Stoke Sewage Treatment Works,wastewater_plant,51.3553298,-2.618072,NODE_357089.450000_162085.650000,102.56
WTW_way_860108285,Unnamed Facility (860108285),wastewater_plant,51.8160686,0.6732318,NODE_584819.570000_216340.170000,472.96
WTW_way_860392187,Unnamed Facility (860392187),wastewater_plant,52.2911,0.9225297,NODE_599274.530000_270241.860000,362.05
WTW_way_860416998,Jolly Farmers Trunk Sewers Compound,wastewater_plant,51.4557184,0.1967125,NODE_552804.010000_175406.830000,170.7
WTW_way_860643144,Cross Gates Wastewater Treatment Works,wastewater_plant,52.2725824,-3.3369389,NODE_309110.220000_264898.970000,331.74
WTW_way_861091748,Unnamed Facility (861091748),water_works,58.2051176,-6.9682229,NODE_108285.480000_934622.300000,183.73
WTW_way_861204390,Wiveliscombe Styles WwTW,wastewater_plant,51.0469968,-3.3084422,NODE_308490.220000_128423.870000,146.67
WTW_way_862191647,Unnamed Facility (862191647),water_works,58.0883189,-6.5043882,NODE_134968.410000_919960.070000,355.72
WTW_way_862758350,Combrook STW,wastewater_plant,52.1613201,-1.5555575,NODE_430640.580000_251973.780000,455.38
WTW_way_862830669,Unnamed Facility (862830669),wastewater_plant,50.9044687,-0.5584501,NODE_501749.690000_112476.540000,344.24
WTW_way_863424374,Unnamed Facility (863424374),wastewater_plant,50.5539531,-4.6964873,NODE_208924.910000_76350.910000,249.03
WTW_way_866057521,Tarrant Crawford WwTW,wastewater_plant,50.8265701,-2.1195312,NODE_391592.770000_103271.910000,273.86
WTW_way_866325694,Unnamed Facility (866325694),wastewater_plant,58.8276853,-2.9527857,NODE_344609.140000_993605.910000,498.27
WTW_way_867691772,Stourton Caundle Water Works,water_works,50.902761,-2.6315145,NODE_355547.680000_111425.030000,280.81
WTW_way_868389469,Unnamed Facility (868389469),wastewater_plant,56.3208456,-4.3288726,NODE_255920.440000_716931.810000,266.1
WTW_way_868886136,Unnamed Facility (868886136),wastewater_plant,50.73604,-2.9449333,NODE_333348.080000_93268.010000,116.27
WTW_way_870474798,Unnamed Facility (870474798),wastewater_plant,51.0103941,-3.9468011,NODE_263506.930000_125211.130000,42.84
WTW_way_871702297,Lidsey WWtW,wastewater_plant,50.8212732,-0.6600728,NODE_494644.500000_103132.030000,216.11
WTW_way_871722452,Silchester Sewage Treatment Works,wastewater_plant,51.346262,-1.1095172,NODE_461938.410000_161532.340000,399.6
WTW_way_871724071,Dunsford STW Teign Valley,wastewater_plant,50.6885635,-3.6731304,NODE_282014.080000_88767.020000,249.3
WTW_way_871737990,Unnamed Facility (871737990),wastewater_plant,50.7485304,-0.7870469,NODE_485507.500000_95051.260000,162.07
WTW_way_871755261,Brushford STW,wastewater_plant,51.0223865,-3.5323667,NODE_292934.330000_125656.650000,393.52
WTW_way_874219171,Unnamed Facility (874219171),wastewater_plant,52.4346729,-0.9217952,NODE_473587.470000_282226.720000,257.08
WTW_way_875564699,Unnamed Facility (875564699),water_works,52.6388035,1.2674034,NODE_621553.890000_309855.290000,475.31
WTW_way_875576705,Stoke Orchard (STW),wastewater_plant,51.940996,-2.1104492,NODE_392714.580000_226576.180000,427.92
WTW_way_875604793,Unnamed Facility (875604793),wastewater_plant,50.9001415,-3.8259906,NODE_271998.600000_113049.780000,410.07
WTW_way_875875824,Unnamed Facility (875875824),wastewater_plant,50.5144674,-4.1195652,NODE_249872.580000_70409.020000,60.03
WTW_way_875875845,Princetown Sewage Works,wastewater_plant,50.5509665,-3.9812149,NODE_260033.650000_74236.550000,293.06
WTW_way_876221315,Unnamed Facility (876221315),wastewater_plant,55.226925,-1.6321122,NODE_423553.100000_592676.700000,106.91
WTW_way_878034168,Unnamed Facility (878034168),wastewater_plant,50.8788979,-2.4656978,NODE_367174.380000_108512.030000,444.07
WTW_way_878397996,Unnamed Facility (878397996),wastewater_plant,50.9321735,0.82837,NODE_598808.070000_118148.380000,409.19
WTW_way_878765171,Unnamed Facility (878765171),wastewater_plant,50.9372282,-2.5258698,NODE_363168.170000_115562.130000,122.45
WTW_way_880677902,Shifnal (STW),wastewater_plant,52.6515016,-2.3861505,NODE_374093.840000_306134.730000,151.47
WTW_way_881299294,Broughton Wastewater Treatment Works,wastewater_plant,52.0478096,-1.3863899,NODE_442354.050000_239390.760000,428.67
WTW_way_881453780,Musbury & Whitford STW Whitford,wastewater_plant,50.7506711,-3.0438951,NODE_326146.880000_94923.150000,346.8
WTW_way_882009994,Unnamed Facility (882009994),water_works,52.5337203,-2.8129059,NODE_345147.480000_293279.530000,215.39
WTW_way_882856352,Ford (STW),wastewater_plant,52.7226582,-2.8680942,NODE_341897.230000_314487.260000,496.93
WTW_way_884294433,Aberbaiden Wastewater Treatment Works,wastewater_plant,51.8261997,-3.0716443,NODE_326375.690000_214783.000000,148.03
WTW_way_884294434,Llanfoist Wastwater Treatment Works,wastewater_plant,51.8137886,-3.0177265,NODE_330085.270000_213163.070000,190.26
WTW_way_885691265,Unnamed Facility (885691265),wastewater_plant,54.7417109,-2.0734823,NODE_395272.210000_538460.320000,117.5
WTW_way_886275109,Unnamed Facility (886275109),water_works,54.2323818,-0.381079,NODE_505210.350000_483122.100000,419.42
WTW_way_886440815,Unnamed Facility (886440815),wastewater_plant,52.769596,-2.3917344,NODE_373491.100000_319156.640000,177.84
WTW_way_887307723,Asselby Sewage Treatment Works,wastewater_plant,53.733328,-0.8588683,NODE_475787.290000_426785.050000,435.0
WTW_way_887307724,Askrigg STW,wastewater_plant,54.312443,-2.0824556,NODE_394607.960000_490370.890000,411.67
WTW_way_888389444,Unnamed Facility (888389444),wastewater_plant,57.6009464,-2.1903957,NODE_388656.850000_856840.450000,82.12
WTW_way_888714197,Unnamed Facility (888714197),wastewater_plant,51.5220068,-1.7339,NODE_418451.810000_180373.900000,106.45
WTW_way_888931557,Craven Arms STW,wastewater_plant,52.4247376,-2.8296528,NODE_343768.820000_281339.510000,281.3
WTW_way_889035207,Unnamed Facility (889035207),wastewater_plant,54.7249889,-1.9614673,NODE_402306.270000_536847.890000,328.83
WTW_way_889220920,Llanychan WwTW,wastewater_plant,53.147144,-3.3240116,NODE_311607.240000_361465.230000,467.8
WTW_way_890576852,Claverley (STW),wastewater_plant,52.5400256,-2.3035531,NODE_379273.290000_293786.900000,291.05
WTW_way_891679615,Aldershot Sewage Treatment Works,wastewater_plant,51.245287,-0.7370418,NODE_488483.320000_150593.560000,355.55
WTW_way_891924348,Unnamed Facility (891924348),wastewater_plant,53.8350167,-2.4714212,NODE_368991.670000_437305.030000,444.21
WTW_way_892100016,Unnamed Facility (892100016),wastewater_plant,53.6921215,-1.8302053,NODE_411318.010000_421988.360000,235.15
WTW_way_892103180,Salterhebble Waste Water Treatment Works,wastewater_plant,53.6998951,-1.8549567,NODE_409548.940000_422211.720000,421.76
WTW_way_892701410,Unnamed Facility (892701410),water_works,53.7939116,-0.4117553,NODE_504767.120000_434265.180000,56.9
WTW_way_892748330,Unnamed Facility (892748330),wastewater_plant,56.2373222,-4.1987311,NODE_263954.710000_707070.070000,158.94
WTW_way_893067563,Hook Norton WwTW,wastewater_plant,51.9988284,-1.4637429,NODE_436694.830000_233507.880000,217.27
WTW_way_893575947,Unnamed Facility (893575947),wastewater_plant,53.4313552,-2.4203047,NODE_372099.940000_392439.160000,378.24
WTW_way_895166505,Evercreech Sewage Works,wastewater_plant,51.1408725,-2.5090528,NODE_364027.730000_138006.220000,462.06
WTW_way_895554836,Unnamed Facility (895554836),wastewater_plant,53.8053386,-2.5310403,NODE_365043.530000_434314.910000,172.92
WTW_way_895621951,Unnamed Facility (895621951),wastewater_plant,51.2498408,-2.3113007,NODE_378666.800000_150324.890000,360.47
WTW_way_895693263,Unnamed Facility (895693263),wastewater_plant,53.9269767,-2.1883945,NODE_387885.940000_447918.060000,162.35
WTW_way_895697214,Calne STW,wastewater_plant,51.443126,-2.0327497,NODE_397570.740000_171762.320000,314.11
WTW_way_896290335,Unnamed Facility (896290335),wastewater_plant,58.8278768,-2.9531008,NODE_344609.140000_993605.910000,487.98
WTW_way_896290336,Unnamed Facility (896290336),wastewater_plant,58.8276763,-2.9528548,NODE_344609.140000_993605.910000,494.16
WTW_way_897306439,Unnamed Facility (897306439),wastewater_plant,51.9623468,-1.0485627,NODE_465434.230000_229879.780000,139.26
WTW_way_897605791,Chilton Foliat WwTW,wastewater_plant,51.4264623,-1.5394439,NODE_432003.000000_170147.970000,349.03
WTW_way_899188599,Unnamed Facility (899188599),wastewater_plant,51.7022061,0.8753106,NODE_598765.040000_204784.420000,487.45
WTW_way_902475301,Smelt Mill Intake,water_works,53.9539504,-2.5522428,NODE_364037.740000_450763.040000,307.98
WTW_way_902492984,Costy Clough Intake,water_works,53.9779118,-2.5191733,NODE_365834.660000_453700.930000,216.06
WTW_way_903242688,Unnamed Facility (903242688),wastewater_plant,52.9973556,-0.7497163,NODE_483851.160000_345473.840000,337.1
WTW_way_903425818,Wood Eaton (STW),wastewater_plant,52.7674637,-2.2395163,NODE_384091.610000_319016.620000,194.63
WTW_way_903628603,Whitendale Screening Chamber,water_works,53.9899218,-2.5158455,NODE_365965.620000_454951.540000,312.96
WTW_way_903760145,Cheriton Bishop STW Cheriton Bishop,wastewater_plant,50.7288298,-3.7362555,NODE_277374.630000_93942.400000,411.27
WTW_way_904203675,Unnamed Facility (904203675),water_works,51.7342812,-2.4416149,NODE_369681.850000_204482.020000,445.5
WTW_way_904477719,Unnamed Facility (904477719),wastewater_plant,54.9877059,-3.0815142,NODE_330922.020000_566290.590000,148.23
WTW_way_904878790,Roydon Water Treatment Works,wastewater_plant,51.772792,0.0461148,NODE_541388.940000_210517.170000,325.22
WTW_way_905187312,Unnamed Facility (905187312),wastewater_plant,50.9154634,-1.9101641,NODE_406367.400000_113036.440000,149.49
